meal_description,carb,protein,fat,energy
I opted for a snack consisting of a raw medium apple and a 16 fl oz bottle of delicious fruit juice drink.,0.1557683325548809,0.004778972520908005,0.0025475797991907686,0.06675358539765319
"While relaxing, I sipped on a bottle of fruit-flavored soft drink, enjoying its fizzy and fruity taste for my snack.",0.26167678654834187,0.0,0.0,0.11158626684050413
"During my snack time, I enjoyed a refreshing bottle of 12 fl oz bottled water and a delicious Clif Bar.",0.1732056671337381,0.09190331770976932,0.02997152704930316,0.10225119513255107
I treated myself to a small single serving bag of plain baked potato chips for a quick and tasty snack between meals.,0.07780632103378482,0.012866464479367705,0.03821369698786153,0.05707083876575402
"As a refreshing snack, I savored a single raw orange.",0.07044994550832945,0.013325981067916551,0.0013487187172186422,0.031455888744024336
"For a quick pick-me-up, I grabbed a small bag of plain potato chips, perfect for satisfying my cravings.",0.05865639109450412,0.01645069387004871,0.07125730555971826,0.06473707083876576
"I treated myself to a frozen fruit juice bar for my snack, and it was the perfect way to satisfy my sweet tooth.",0.07909076755410244,0.005973715651135006,0.00037464408811628953,0.036505867014341595
"At dinner, I treated myself to a cup of tap water and a hearty serving of cooked diced beef steak, which was deliciously breaded and seasoned.",0.06340495095749649,0.3003400422755262,0.13532144462760376,0.15607127335940896
"For breakfast, I savored a large croissant paired with a cup of brewed coffee.",0.1301183247703565,0.05771528352173514,0.11524052150457066,0.12984789222077356
"For lunch today, I had a warm cup of noodle soup and washed it down with a cup of cool tap water.",0.13206445586174684,0.0527525043654076,0.07432938708227184,0.10773576705780097
"For my snack, I had a prepared cup of soup that was mostly noodles.",0.13206445586174684,0.0527525043654076,0.07432938708227184,0.10773576705780097
"For my snack, I had a refreshing cup of unsweetened baby bottled water.",0.0,0.0,0.0,0.0
"For my lunch today, I prepared a simple yet tasty peanut butter sandwich on white bread, which I washed down with a cold cup of whole milk.",0.18698427526078154,0.19171032074257882,0.19713771916679151,0.21715775749674057
"For my snack, I had a refreshing freezer pop alongside a pouch of fruit leather and fruit snacks candy.",0.12276194924490112,0.0012866464479367708,0.006443878315600179,0.05840938722294655
I kicked off breakfast with a Kashi Chewy granola bar and a small cup of brewed coffee to keep me going.,0.19255021018215784,0.1234261556842202,0.045481792297317546,0.13376792698826598
"At dinner, I relished a cocktail-sized beef sausage, a can of diet cola, and a warm mini croissant to complete my meal.",0.05527012299548497,0.037037037037037035,0.0663869324142065,0.06678835289004781
"As a quick snack, I prepared a medium cup of brewed coffee and stirred in an ounce of fat-free flavored liquid coffee creamer for a delightful taste.",0.037054335980071615,0.006984652145942469,0.006818522403716469,0.021642764015645372
"During my afternoon break, I savored a delicious cup of whole milk to keep my energy up.",0.0443328662618714,0.07352265416781546,0.05851940656376442,0.06362451108213821
"As a quick snack, I opened up a medium single serving bag of other flavored ruffled potato chips.",0.12404639576521874,0.03409613087032442,0.13262400719316647,0.12063885267275097
"For my snack, I treated myself to a delicious scoop of vanilla ice cream.",0.11022886501634749,0.03859939343810312,0.09890603926270042,0.10795306388526728
"This morning, my breakfast included a small apple, a cup of nonfat plain Greek yogurt, and a tablespoon of creamy peanut butter.",0.1373190098085007,0.2690010109364948,0.07020830211299264,0.14375054324206868
"As a quick snack, I savored a small single serving bag of Cool Ranch Doritos tortilla chips.",0.07348591001089833,0.018196856906534328,0.04315899895099655,0.05719252498913516
"During my snack time, I enjoyed a 16.9 fl oz bottle of carbonated water sweetened with no-calorie sweeteners—perfect for a bubbly pick-me-up.",0.0,0.0046870692031982355,0.0,0.0
"This morning, I enjoyed a hearty Banquet meal featuring fried chicken with potatoes and vegetables, complemented by a refreshing can of cola.",0.47863148061653427,0.46751217718959653,0.3548628802637494,0.47468057366362454
"This morning, I enjoyed a delicious banana, complemented by a refreshing bottle of 16.9 fl oz of bottled water and a juicy raw orange.",0.18246925112875603,0.025916735594154954,0.004495729057395474,0.08019122120817036
"My afternoon snack included a 12 fl oz can of diet fruit-flavored soft drink, providing a delightful burst of flavor.",0.0,0.0033085194375516956,0.0,0.0
"As a quick snack, I savored a medium plain cookie while sipping on a cup of creamy whole milk.",0.10333956095282577,0.10201268265784395,0.12827813577101754,0.13181225554106912
"For breakfast, I had a medium fruit muffin paired with an individual school carton of 100% orange juice.",0.3238751362291764,0.06139141623012591,0.1576502322793346,0.2382703172533681
"For lunch, I had a bottle of high-protein nutritional drink, which was light and ready-to-drink.",0.22948777829674605,0.16864258799742674,0.13749438033867825,0.2045110821382008
I treated myself to a steaming cup of reconstituted instant coffee for a quick snack.,0.0058773158959987545,0.0022056796250344637,0.0,0.003129074315514994
"I savored a raw kiwi fruit for my snack, enjoying its sweet and tangy taste.",0.04086875291919664,0.007352265416781547,0.0024726509815675107,0.018904823989569754
I indulged in a piece of candy for a little sweetness during my snack time.,0.0381441693912502,0.0,0.0001498576352465158,0.017122990004345938
"For breakfast, I had a cup of instant coffee that was pre-lightened and sweetened, alongside a medium slice of toasted whole wheat bread.",0.11015101977269189,0.044389302453818585,0.02270343173984714,0.06803563667970448
I treated myself to a delicious English muffin with fruit and a tablespoon of creamy margarine for a satisfying snack.,0.10801027557216253,0.049811598198694976,0.07050801738348568,0.09368100825727944
"My breakfast consisted of a soft gordita shell, a sweet banana, a perfectly cooked egg, and a chilled bottle of unsweetened water.",0.1804063521718823,0.08574579542321478,0.1105200059943054,0.14865275966970884
"For my lunch, I savored a cup of cooked white rice, which was simple yet satisfying.",0.17756500077845241,0.03997794320374966,0.0034467256106698635,0.0913820078226858
"For dinner, I savored a delicious beef frankfurter topped with a tablespoon of ketchup.",0.02487155534796824,0.06617038875103391,0.1260302712423198,0.0894567579313342
"While relaxing, I treated myself to a small brownie cookie, which was just the right amount of sweetness for my snack time.",0.07461466604390472,0.013234077750206782,0.03664019181777311,0.052803129074315516
I grabbed a quick snack consisting of a single ounce of Gatorade sports drink and a hydrating cup of bottled water.,0.007745601743733457,0.0,0.0,0.0035028248587570627
"For breakfast today, I savored a medium cup of brewed coffee with a touch of half and half from an individual container of 0.5 fluid ounces.",0.0024910477969796044,0.009649848359525778,0.013637044807432937,0.010625814863103
"At dinner, I treated myself to a delicious double cheeseburger from McDonald's paired with a delightful soft serve vanilla ice cream cone in a waffle cone.",0.43966993616690014,0.36255858836504,0.2911733852839802,0.4161016949152543
"I kicked off my day with a refreshing 4 oz of nonfat yogurt, bursting with fruity flavors for breakfast.",0.06605168924178732,0.052844407683117364,0.0014236475348419,0.04076053889613212
"To brighten my breakfast, I had a chilled can of cream soda that added a delightful sweetness to my morning.",0.19258913280398565,0.0,0.0,0.08245110821382008
My breakfast consisted of a tasty breakfast tart complemented by a refreshing cup of reduced-fat (2%) milk.,0.1976101510197727,0.09502803051190148,0.07125730555971826,0.14337244676227726
"To start my day, I had a cup of reduced-fat milk, paired with a medium-sized low-fat fruit muffin and washed it down with an individual carton of 100% orange juice with calcium.",0.35423478125486535,0.1333517139968753,0.07702682451670911,0.22241634072142547
"For my dinner, I savored a frankfurter sandwich on a plain white bun, complemented by a chilled bottle of unsweetened water and a tablespoon of ketchup for extra flavor.",0.11482173439202864,0.10945685139233527,0.0911134422298816,0.12005649717514125
"For my snack, I enjoyed a 12 fl oz bottle of unsweetened bottled water alongside a small single serving bag of ruffled sour cream and onion flavored potato chips.",0.0609528257823447,0.01672640382317802,0.06518807133223437,0.05926119078661452
I savored a snack-size container of unsweetened applesauce as part of my breakfast routine today.,0.04958742020862525,0.0017461630364856173,0.0008242169938558369,0.020625814863103
I grabbed a hamburger from the school cafeteria for lunch today.,0.09166277440448388,0.148607664736697,0.04967780608421999,0.09621903520208605
I treated myself to a small single serving bag of plain Chex Mix for a quick and delightful snack.,0.08247703565312159,0.022700119474313028,0.02098006893451221,0.05208170360712734
"For my snack today, I treated myself to a sweet raw pear, enjoying this delicious fruit all on its own.",0.10668690643001712,0.005973715651135006,0.0018732204405814475,0.04458930899608866
"During my lunch break, I enjoyed a tasty serving of salted almonds, weighing in at one ounce.",0.022263739685505213,0.05247679441227829,0.11351715869923572,0.07404606692742287
"During my snack time, I enjoyed a snack-size serving of chocolate pudding that was both ready-to-eat and sugar-free.",0.044994550832944104,0.03529087400055142,0.016634197512363256,0.035375923511516735
"During my lunch break, I had a delicious cheeseburger, the iconic Quarter Pounder with cheese from McDonald's, paired with a 16.9 fl oz bottle of bottled water.",0.1535108204888681,0.2795698924731183,0.21579499475498276,0.23381138635375925
"For dinner, I enjoyed a refreshing single stick of Popsicle alongside a comforting cup of mostly noodle soup and a small thigh of stewed chicken without the skin.",0.12062120504437178,0.18987225438838343,0.09253708976472351,0.13824858757062147
"This morning, I enjoyed a refreshing individual school container of orange juice with calcium added, alongside a hearty cup of cooked, diced fried, battered beef steak.",0.10633660283356686,0.2688172043010753,0.11951146410909634,0.15985223815732297
"For breakfast, I had a Milk 'n Cereal bar.",0.11217499610773782,0.023802959286830256,0.03289375093661021,0.07179487179487179
"For my afternoon snack, I enjoyed a sweet single stick Popsicle and a delicious doughnut, just one nice yeast-type doughnut.",0.14938502257512065,0.033820420917195115,0.10295219541435634,0.12694480660582358
I treated myself to four small rectangular pieces of graham crackers and washed them down with a container of 100% apple juice for a quick snack.,0.09987544761015102,0.010293171583494166,0.013112543084070132,0.052820512820512824
"For breakfast, I savored a homemade biscuit alongside a warm cup of chai tea with milk.",0.16156780320722405,0.06267806267806268,0.06975872920725311,0.11923076923076925
"For lunch, I had a large drink of cola paired with a slice of Monterey cheese.",0.3005604857543204,0.04723830530282143,0.061591488086318,0.16984354628422427
"For my snack, I had a pouch of regular applesauce.",0.06126420675696714,0.0012866464479367708,0.0011239322643488685,0.026597131681877446
I enjoyed a small apple with a cup of honey-roasted peanuts as a delightful snack.,0.25930250661684573,0.281683668780443,0.49707777611269294,0.40022598870056497
"During my afternoon break, I enjoyed a sweet cinnamon roll topped with frosting alongside a refreshing 12 fl oz can of my favorite pepper soda.",0.27487155534796825,0.027019575406672183,0.13854338378540385,0.19754889178617993
"For my snack, I opened a can of cola and paired it with a stick of part-skim mozzarella cheese and a medium raw apple.",0.2624163163630702,0.066538002021873,0.05282481642439682,0.149813124728379
"For my snack, I opened a small single serving bag of plain, ready-to-eat popcorn.",0.06675229643468783,0.026192445547284258,0.048778660272740894,0.05865275966970883
"To quench my thirst as a snack, I sipped on a bottle of 100% orange juice with calcium, feeling revitalized.",0.10878872800871865,0.015531660692951015,0.002247864528697737,0.050656236418948286
"During dinner, I relished a classic cheeseburger on a soft white bun with a medium patty, adding a tablespoon of ketchup to enhance the taste.",0.13770823602677873,0.2734123701865637,0.2005844447774614,0.22043459365493265
"For my snack, I enjoyed one refreshing clementine and a medium-sized sweet cinnamon bun frosted to perfection.",0.2143858010275572,0.04310265600588182,0.18140266746590739,0.1963711429813125
"For my snack, I treated myself to a cup of tap water and an espresso cup of sweetened macchiato.",0.016658882142301105,0.006433232239683852,0.003521654428293121,0.01023902651021295
I kicked off my day with a delicious orange and a refreshing 8 fl oz bottle of 100% orange juice enriched with calcium.,0.17923867351704809,0.02885764176086757,0.0035965832459163793,0.08211212516297263
"For my dinner, I enjoyed a succulent medium pork chop, fried to perfection, alongside a hearty cup of kidney beans mixed with brown rice.",0.20208625252997042,0.2762613730355666,0.12543084070133373,0.20799652325076057
"During my afternoon snack, I enjoyed one fresh orange along with a medium raw apple for a refreshing treat.",0.1779542269967305,0.01810495358882456,0.0038962985164094108,0.0766536288570187
I started my day with a nutritious breakfast featuring one raw banana.,0.11201930562042658,0.0125907545262384,0.0031470103401768316,0.048735332464146026
"For my breakfast, I prepared a single scrambled egg enriched with a bit of margarine for added richness.",0.0015569048731122529,0.05927763992280122,0.054023677506368946,0.0408735332464146
"For my snack, I sipped on a chilled 40 fl oz bottle of beer.",0.16581036898645493,0.050730631375792666,0.0,0.22425032594524122
"This morning, I enjoyed a fluffy cake doughnut with icing and complemented it with a cup of creamy whole milk.",0.19387357932430327,0.10283981251723187,0.1888206204106099,0.20410691003911344
"I treated myself to a hard pretzel rod for lunch, relishing the classic flavor and satisfying texture it offered.",0.03129378794955628,0.009190331770976933,0.0021729357110744788,0.016688396349413298
"For breakfast, I started my day with a chilled can of iced bottled green tea, a fried whole egg from a fast food restaurant, a pork sausage patty, a tablespoon of jelly in assorted flavors, a slice of sharp Cheddar cheese, and a small, flaky croissant.",0.22446676008095903,0.1956621634040989,0.26060242769369096,0.27320295523685356
I chose to indulge in a 20 fl oz bottle of my favorite pepper soft drink for a quick snack.,0.25,0.0,0.011613966731604974,0.11316818774445893
"For dinner, I indulged in a medium single serving bag of nacho cheese flavored Doritos tortilla chips.",0.13490580725517667,0.03859939343810312,0.1171137419451521,0.12856584093872228
"At dinner time, I savored a cup of tender beef and assorted vegetables, including broccoli and carrots, complemented by a steaming cup of cooked rice.",0.1910322279308734,0.20862053120117638,0.08496927918477445,0.17024771838331162
"I treated myself to a small single serving bag of Cheetos for my snack, enjoying the irresistible cheesy corn snacks that always hit the spot.",0.05834501011988167,0.015072144104402168,0.07552824816424396,0.06814428509343765
"For my snack, I enjoyed a refreshing bottle of Gatorade G sports drink.",0.15518449322746378,0.0,0.0,0.07005649717514124
A medium soft taco loaded with chicken and beans made for a satisfying lunch.,0.1176630857854585,0.11506295377263119,0.07425445826464858,0.11231638418079097
"I treated myself to a satisfying cup of fajita at lunch, featuring a blend of seasoned meat and vibrant vegetables.",0.13186984275260782,0.2190056061023803,0.12220890154353363,0.16492829204693613
"For my evening meal, I savored a cup of whole grain pasta accompanied by a creamy sauce, succulent poultry, and assorted fresh vegetables from the restaurant.",0.14821734392028646,0.13767116992923445,0.2330286228083321,0.20643198609300306
"This morning, I enjoyed a slice of white bread that was perfectly toasted, accompanied by a refreshing cup of bottled water and a whole avocado.",0.10244434065078623,0.05137395459976105,0.1721114940806234,0.1365710560625815
"For my snack, I opened a refreshing 16.9 fl oz bottle of iced green tea.",0.12645959831854273,0.0,0.008616814026674658,0.06148631029986962
"During my lunch break, I drank a bottle of unsweetened water while munching on a cup of fresh raw carrots.",0.04476101510197727,0.010293171583494166,0.0021729357110744788,0.021382007822685793
"For dinner, I enjoyed a cup of homemade pasta with cream sauce and seafood, which was rich and flavorful.",0.3252763506149774,0.28453267162944584,0.2537839052899745,0.33355063016079967
"During my lunch break, I enjoyed a 6 oz serving of frozen pancakes and sausage topped with a tablespoon of syrup.",0.23738907052779074,0.1384063964709126,0.17503371796793046,0.22251195132551066
I enjoyed a delightful snack of one chocolate chip cookie from Nabisco’s Chips Ahoy! lineup.,0.026700918573875135,0.004962779156327544,0.019481492582047056,0.022451108213820077
"During my snack time, I treated myself to a miniature MILKY WAY bar and enjoyed it with a freshly popped bag of butter-flavored microwave popcorn.",0.20878094348435308,0.07104126458965168,0.20882661471601976,0.2155845284658844
I started my day with a refreshing cup of Ensure nutritional drink for breakfast.,0.16557683325548808,0.08804337836595902,0.04780458564363854,0.11499348109517603
"For lunch, I indulged in a simple beef frankfurter on a white bun, accompanied by a bottle of cola that contained 20 fl oz for a bubbly refreshment.",0.3445430484197416,0.10486168550684681,0.15068185224037164,0.24970013037809646
"For dinner, I enjoyed a bottle of cola alongside a small frozen thin crust pizza topped with various meats.",0.5860579168612797,0.3629262016358791,0.30173834856885956,0.4844850065189048
"For lunch, I had a cup of ready-to-heat pasta with cream sauce, meat, and added vegetables.",0.16094504125797912,0.13950923628342984,0.15397872021579498,0.17926988265971316
"This morning, I enjoyed a warm sausage on a biscuit from McDonald's, spreading a tablespoon of jelly on top for extra flavor.",0.19103222793087343,0.10421836228287842,0.21407163194964782,0.2117644502390265
"During my afternoon break, I enjoyed a small bag of plain potato chips paired with a ripe banana for a quick and satisfying snack.",0.1706756967149307,0.029041448396287108,0.07440431589989509,0.11347240330291179
"For dinner, I savored a slice of Veal Marsala topped with rich sauce, accompanied by a glass of red table wine.",0.042659193523275726,0.14814814814814817,0.061591488086318,0.1382529335071708
"I fueled my morning with a can of caffeine-free fruit-flavored soft drink and a raw nectarine, making for a delightful start to the day.",0.19683169858321656,0.015347854057531477,0.0034467256106698635,0.08839634941329857
I treated myself to a comforting peanut butter sandwich on white bread during lunch.,0.14265140899891016,0.11818766657476334,0.13861831260302712,0.15353324641460234
I treated myself to a snack of one fresh orange and a cup of tap water to stay hydrated.,0.07044994550832945,0.013325981067916551,0.0013487187172186422,0.031455888744024336
"For my snack, I enjoyed a cup of brewed coffee alongside a refreshing cup of unsweetened bottled water.",0.0,0.00266519621358331,0.00037464408811628953,0.0010430247718383311
"For lunch, I had a peanut butter and jelly sandwich made with regular peanut butter and jelly on white bread.",0.0985520784680056,0.05927763992280122,0.06938408511913681,0.08834419817470665
"For my snack, I had a refreshing cup of frozen fruit mixture.",0.06480616534329751,0.00964984835952578,0.002397722163944253,0.02868318122555411
"During lunch, I treated myself to a delicious cup of lasagna with meat from my own recipe, packed with flavor and warmth.",0.12747158648606569,0.31320650675489387,0.20440581447624756,0.22381573229030857
"I kicked off my morning with a 4 oz container of low-fat yogurt, enhanced with delightful pieces of fruit.",0.06359956406663553,0.04843304843304843,0.011613966731604974,0.0437070838765754
"While enjoying my snack, I drank a cup of tap water alongside a tasty nutrition bar from Clif.",0.104701852716799,0.018380663541953866,0.026225086168140264,0.06508474576271187
"For breakfast, I had a sandwich made with reduced fat peanut butter and regular jelly on wheat bread.",0.10248326327261403,0.06966271482400516,0.049752734901843246,0.08201651455888745
"I treated myself to a bottle of light beer with my lunch, adding a delightful fizz to my meal.",0.03063210337848357,0.010568881536623472,0.0,0.06049543676662321
"For my snack, I indulged in a fried chicken wing from a fast food place, paired with a packet of taco sauce for some extra flavor, and I also enjoyed a fried chicken drumstick, coated and crispy, from the restaurant.",0.0721236182469251,0.22911497105045495,0.20717818072830807,0.18378531073446328
"For my lunch, I savored a cup of pasta topped with a rich tomato-based sauce and meat, complemented by a cool cup of bottled water.",0.18636151331153666,0.13463836044481206,0.048329087367001346,0.1336375488917862
"For my snack, I had a medium raw apple, a cup of unsweetened bottled water, and a small single-serving bag of plain potato chips.",0.16616067258290518,0.021229666390956716,0.07380488535890903,0.10993481095176011
"For lunch, I had a comforting cup of vegetable curry served with rice.",0.12789973532617155,0.03712894035474681,0.04870373145511764,0.08865710560625815
"For dinner, I relished a warm cup of lentil curry alongside a serving of rice.",0.14455861746847268,0.06010476978218914,0.0521504570657875,0.1016949152542373
"For my snack, I indulged in a prepackaged vanilla ice cream cone.",0.1271212828896154,0.04549214226633582,0.15577701183875317,0.14615384615384616
I enjoyed a delightful cup of fresh cantaloupe for my afternoon snack.,0.049237116612174996,0.011671721349140705,0.0020980068934512213,0.022903085614950025
"Tonight's dinner featured a delicious piece of thin crust cheese pizza, perfect for satisfying my cravings.",0.10442939436400435,0.10155316606929511,0.08991458114790948,0.11287266405910476
"For breakfast, I started my day with a bottle of 100% orange juice and a regular multigrain bagel.",0.36688463334890237,0.12167999264773459,0.015435336430391128,0.1932985658409387
"For an afternoon pick-me-up snack, I had a large cup of freshly brewed coffee with a dash of sucralose from a single packet.",0.0035419585863303753,0.006617038875103391,0.0008991458114790948,0.004067796610169492
"During my lunch break, I enjoyed a refreshing cup of reduced fat (2%) milk paired with a hearty cup of orange chicken.",0.2669313404950957,0.409980700303281,0.2741645436835007,0.33995654063450675
"For dinner, I had a cup of reduced-fat (2%) milk alongside a peanut butter sandwich on white bread.",0.18928070994862214,0.1932726771436449,0.1733852839802188,0.2065536723163842
"For lunch, I had a juice box of 100% apple juice along with a peanut butter and jelly sandwich on wheat bread.",0.2802428771602055,0.13123793768955058,0.14243968230181328,0.2165232507605389
"Dinner was delightful with a cup of chicken or turkey accompanied by fluffy dumplings, making for a satisfying meal.",0.07550988634594426,0.3507030603804797,0.10040461561516559,0.1526988265971317
"During dinner, I relished a hearty cup of macaroni with cheese, effortlessly made from a packaged mix.",0.19846644869998442,0.09806083999632387,0.13734452270343173,0.17792264232942198
"To satisfy my cravings, I opted for a chilled cup of iced cafe mocha for my snack.",0.08640822045773003,0.03602610054222958,0.016933912782856282,0.05388961321164711
"For lunch, I had a cup of chili con carne made with chicken and beans, complemented by a half-ounce container of cream, a 6 oz container of nonfat Greek yogurt, and a cup of brewed coffee.",0.14385801027557216,0.3385718224427902,0.06638693241420651,0.1599348109517601
"For a light snack, I opted for a cup of bottled baby water and complemented it with a cup of cooked Brussels sprouts, which were deliciously simple.",0.05005449167055892,0.05174156787060013,0.004495729057395474,0.028292046936114732
"For my snack, I indulged in a miniature SNICKERS bar.",0.0215631324926047,0.006249425604264315,0.01610969578900045,0.019204693611473273
I enjoyed a medium single serving bag of buttery Ritz crackers as a tasty snack.,0.10734859100108982,0.02747909199522103,0.08909036415405365,0.09973924380704043
"For my snack, I opened a can of caffeine-free fruit-flavored soft drink, enjoying its refreshing taste.",0.14681612953448542,0.0017461630364856173,0.0005245017233628053,0.06466753585397654
I treated myself to a 0.35 oz Kit Kat bar for a quick and enjoyable snack.,0.02514401370076288,0.005973715651135006,0.019481492582047056,0.02251195132551065
"During my snack time, I sipped on a can of diet cola, relishing its bubbly sweetness.",0.0040479526700918575,0.0036761327083907735,0.0008242169938558369,0.003129074315514994
"For my breakfast today, I savored a breakfast size link of turkey or chicken sausage, a medium slice of toasted whole wheat bread made from a home recipe, a perfectly fried whole egg, a packet of instant grits made with water and no added fat, and a cup of low-fat (1%) milk.",0.21820021796668224,0.22718500137854977,0.11696388430990558,0.19764015645371577
"During my snack time, I enjoyed an 8 fl oz serving of iced coffee, a bar of fruit and nut cereal, and a refreshing cup of tap water.",0.06897088587887279,0.052384891094568516,0.09598381537539337,0.08570186875271621
"For lunch, I had an English muffin topped with a slice of American cheese, alongside a fluffy scrambled egg, a tablespoon of jelly, and a thick slice of cooked pork bacon.",0.16363070216409778,0.1752596268725301,0.13517158699235723,0.17674489352455455
"My snack consisted of a tasty small chicken drumstick grilled with sauce, a pouch of Capri Sun fruit juice, a bottle of refreshing unsweetened water, and a comforting cup of banana pudding.",0.2974466760080959,0.15834941641393255,0.11066986362955192,0.2168361581920904
"For a satisfying lunch, I opted for a turkey submarine sandwich, complete with cheese, lettuce, and tomato, accompanied by a small bag of reduced fat potato chips to munch on.",0.3000544916705589,0.23600771987868763,0.0882661471601978,0.22475445458496307
"For my snack, I had a cup of unsweetened bottled water alongside a cup of unsweetened almond milk.",0.012455238984898023,0.009006525135557395,0.01753334332384235,0.015906127770534552
"For a quick snack, I had a 12 fl oz serving of fruit-flavored cola alongside a medium sugar cookie, which hit the spot perfectly.",0.22863148061653432,0.014704530833563094,0.050876667166192116,0.12839634941329858
"For breakfast, I started my day with a refreshing cup of Boost nutritional drink.",0.1723882920753542,0.09925558312655088,0.03244417803087067,0.11236853541938288
