meal_description,carb,protein,fat,energy
"I kicked off my day with a serving of cooked noodles, derived from 0.75 oz dry, providing a filling and satisfying breakfast.",0.06176872432889183,0.042239010989010985,0.00998289016623935,0.06699106351165743
"For my snack, I had two slices of white wheat bread.",0.10796522093439732,0.0993939393939394,0.010372729027100045,0.11586139749986961
"For my snack, I had a couple of tablespoons of whole-grain sorghum flour alongside a 4 oz container of plain whole milk yogurt.",0.0740164341194528,0.08651577589077587,0.035991603603231045,0.10712376340907906
"At lunchtime, I whipped up a delicious recipe using two cups of whole-grain sorghum flour, perfect for a filling meal.",0.8143353274733037,0.3396703296703297,0.06963512805668126,0.7552375819322983
"For a healthy snack, I peeled a juicy banana to enjoy.",0.11613365380952961,0.014169164169164167,0.0028731770187191566,0.09697133021541457
"For a quick snack, I had a guideline serving of whole goat's milk with my steaming hot cereal.",0.011918518081889155,0.03615717615717615,0.02175688528657679,0.03658918232870282
"For dinner, I had half of a boiled baby potato.",0.0269368607229287,0.00934065934065934,0.010984409891654948,0.032859850131265536
I treated myself to a quarter of a delicious wheat biscuit as a light snack between meals.,0.021684502183433433,0.014048451548451546,0.017629977876106196,0.035402576629518234
"I prepared a satisfying dinner featuring two cups of cooked red kidney beans, simply boiled and sprinkled with salt.",0.35438107622966936,0.511018981018981,0.0152489454966504,0.3908235825929725
"For my dinner, I had a delicious chicken wing drummette complemented by a quarter cup of tender cooked rice noodles.",0.046964537414300664,0.0989010989010989,0.03495023846938494,0.09046021176347863
"For dinner, I had a three-quarters cup of cooked white corn grain alongside a tablespoon of cooked cassava.",0.4233310973763125,0.1976340326340326,0.053451430816309646,0.4116391675504633
"At snack time, I provided a 0.75 fl oz bottle of infant formula, made with water, specially formulated for premature infants.",0.007201329324197632,0.007465034965034965,0.0074493683318170535,0.013919797625049985
"For my evening meal, I savored an ounce of cooked pasta and complemented it with a half drink of a refreshing fruit-flavored soft drink that packs a caffeine kick.",0.18634885122631323,0.07672327672327671,0.006340804455104348,0.168606672809778
I included one large raw egg yolk in my breakfast to kickstart my day with protein.,0.002679635875990772,0.04489177489177489,0.03887016513660298,0.047585931116017874
"During my afternoon snack, I enjoyed a refreshing half-cup of fat-free nonfat milk, enriched with protein and essential vitamins.",0.030027025772121404,0.0810989010989011,0.0026491812091638408,0.04383921275448998
I treated myself to a light snack consisting of a 0.25 prepackaged single serving of honey cereal.,0.025066428340211895,0.010014985014985014,0.0036894694400793977,0.025296868751847282
I munched on a quarter cup of raw purple passion fruit during my snack time.,0.060566005572000495,0.02161172161172161,0.00355808728255176,0.04975050854529965
"For my dinner, I indulged in a half liver of chicken that was cooked to perfection in a pan, offering a delightful and hearty meal.",0.0010722056053038612,0.09443223443223443,0.012187095084498112,0.03289462245944678
"I opted for a light snack today, consisting of a tiny 0.25 fl oz serving of low iron infant formula.",0.0023100498529504262,0.0018154761904761885,0.0023648788354974767,0.004374793539301424
"For my dinner, I sipped on a 2 fl oz serving of cola that was free of caffeine, making it a perfect choice for the evening.",0.028522425375620473,0.0,0.0,0.021883964740859223
"For breakfast, I had a quarter cup of cooked white long-grain parboiled enriched rice.",0.04517906481234811,0.019138361638361637,0.0012591149064042125,0.04223533911713059
I sipped on 0.75 fl oz of NFS infant formula for my afternoon snack.,0.007151110849133492,0.005255994005994006,0.00701580721197585,0.013124380617904273
"During dinner, I indulged in an ounce of cooked chicken, relishing every bite, especially the skin.",0.00012447595786390037,0.11833741258741258,0.02601172876519725,0.048303979692960346
"I enjoyed a simple breakfast today, featuring a quarter cup of medium-grain white rice, raw and unenriched.",0.1698240641005081,0.053652597402597396,0.002435954428914068,0.15256358989516144
"At snack time, I opted for two scoops of ABBOTT NUTRITION's SIMILAC PM 60/40 infant formula powder for a wholesome treat.",0.041973029550526536,0.03302697302697302,0.04303769332561409,0.07926004485630336
"For my snack, I enjoyed a quarter container of delicious vanilla-flavored low-fat yogurt that was sweetened with a low-calorie sweetener.",0.025751375409939176,0.034885947385947386,0.0045768374548562285,0.031773214875601995
"I grabbed a 2 oz container of yogurt for my snack, and it was the perfect little indulgence to hold me over.",0.017464394003507938,0.04938811188811188,0.007544781931464174,0.03094302554027505
"At dinner time, I included a tablespoon of raw lentils as a healthy ingredient in my dish.",0.0333779975901718,0.0492107892107892,0.0010958564221321644,0.036719578559382446
"At dinner time, I served a scoop of powdered Enfamil Prosobee infant formula, ensuring it had the essential iron and beneficial ARA and DHA.",0.0210963697476003,0.018608058608058604,0.02046977090397817,0.03916755046334127
"During my snack time, I enjoyed a creamy 4 oz serving of whole milk yogurt that had a delightful flavor twist.",0.04668748510596866,0.06208791208791208,0.030179127725856698,0.07662082514734775
"For breakfast, I had a light serving of raw mature fava beans, about three-quarters of a tablespoon.",0.018043284044586105,0.03066033966033966,0.0009292810768340087,0.020898603891023524
"This morning's breakfast consisted of two cups of nonfat evaporated milk, a tablespoon of chocolate malted drink mix made with whole milk, and a cup of raw egg whites to round it out.",0.14350914409826443,0.7721138236763236,0.012664432308466351,0.29566747657214393
"I treated myself to a snack of half a cup of skim evaporated milk, deliciously enhanced with two teaspoons of brown sugar.",0.10241398837543836,0.15857542457542456,0.002171036307997684,0.11582662517168839
"I decided to indulge in a tablespoon of palm oil during my snack, enjoying its unique taste straight from the spoon.",0.0,0.0,0.11716703884431945,0.10451170958151504
"For dinner, I had a quarter slice of frozen cooked thick crust pizza with meat toppings.",0.03477730932813388,0.05041958041958042,0.02555619882557274,0.061334040370673026
"For my snack, I had half a cup of raw papaya cut into one-inch pieces.",0.03444273902869017,0.005673493173493171,0.0016239696192760454,0.027100683276248764
"For my dinner, I enjoyed a serving of O'Brien potatoes, measuring half a cup, paired with a refreshing juice pouch filled with fruit juice rich in vitamin C.",0.17003986633433563,0.04247752247752248,0.012677301298486477,0.15187683641358204
"For my dinner, I enjoyed a delicate serving of raw shrimp, about a quarter ounce, cooked lightly in half a teaspoon of refined soybean oil.",0.0,0.07111638361638362,0.020317927590769995,0.03299241963245649
"During dinner, I treated myself to a quarter slice of fried green plantains, which made for a delightful side dish.",0.028605431300961465,0.003309190809190809,0.013481317026438396,0.03559165116400369
"As a light snack, I opted for half a cup of plain bottled water.",0.0,0.0,0.0,0.0
"As a delightful snack, I savored a piece of commercially prepared fruitcake, enjoying its rich flavors.",0.11630049989061704,0.02076257076257076,0.03371136933807515,0.12111201905523584
"I treated myself to a refreshing snack of half a cup of sweet canned cherries, pitted and ready to eat.",0.06402674454866104,0.015897435897435894,0.001388774019242963,0.04958533998643879
"While watching a movie, I snacked on a package of pumpkin seeds, enjoying their delicious flavor.",0.0322934980631036,0.2484182484182484,0.2112883549747746,0.24949145470034947
I decided to treat myself to two pieces of hard candies during my snack time.,0.05163447141021052,0.0,0.0002067653626664461,0.04110089191021785
"During snack time, I enjoyed a chocolate croissant alongside two refreshing bottles of liquid yogurt.",0.22008139673879576,0.1851248751248751,0.1293808411214953,0.32502564459203365
"For dinner, I relished a large boiled potato alongside a 0.75 cup serving of pitted sweet cherries, enjoying the contrast of flavors.",0.3654087240522786,0.11725274725274724,0.11192725994541393,0.4029765112923136
"During lunch, I enjoyed a savory preparation with half a unit of raw chicken giblets, which contributed a unique taste to my dish.",0.0013093026679017667,0.04170163170163169,0.011108469109254818,0.020446128970565223
"My midday meal consisted of a quarter ounce of farmed crayfish, cooked to perfection with moist heat.",0.0,0.06198801198801198,0.002379955476525239,0.0160713354312638
I kicked off my breakfast with a unique choice: a quarter ounce of raw goat meat to get my protein fix.,0.0,0.02430944055944056,0.0014104951513522455,0.006715731870577394
"For a quick bite, I seasoned my avocado toast with 0.75 teaspoons of paprika, giving it a delightful touch.",0.0040891669364194584,0.004061188811188811,0.0019156164709287899,0.004228749760940244
I had a vibrant snack featuring a quarter cup of fresh coconut to satisfy my cravings.,0.014209907517875856,0.011781968031968031,0.06131131454525404,0.06539370968583201
I enjoyed a delightful lunch featuring 3 oz of moist heat-cooked queen crab that was simply irresistible.,0.0,0.33569763569763567,0.011057639290932649,0.08497487699288907
"For breakfast, I had a large fried egg cooked to perfection.",0.0016763640462940795,0.10423909423909422,0.058810961321092814,0.07837682772050003
"To kick off my breakfast, I had a single peeled banana that was wonderfully overripe.",0.09707807507480906,0.013369963369963368,0.0020848840735533314,0.08128031712363301
"During lunch, I delighted in a tablespoon of perfectly boiled green plantains.",0.010959015906688255,0.0015539668664668663,5.901428059438149e-05,0.009006576316567276
"For my snack, I had a small biscuit prepared from a recipe, perfectly fluffy and warm.",0.027415445534468917,0.016317016317016316,0.01965993990020125,0.04296121146791384
"For my midday meal, I included a 0.25 plantain, showcasing its unique flavor.",0.10744250972509584,0.01389235764235764,0.00040254631544123725,0.08820001043169845
"For lunch, I treated myself to a quarter of a delicious cooked egg yolk, mixed with a little fat for a richer taste.",0.00021075294453147151,0.012587412587412585,0.014025583767540593,0.015517151450875394
"I treated myself to a tablespoon of dry, unsweetened cocoa powder processed with alkali as a delightful snack.",0.013822758749457887,0.016273726273726273,0.0060944090645935,0.010327381469826313
I decided to treat myself to a tablespoon of raw fish as a quick snack.,0.0,0.024191433566433565,0.0017009681788106854,0.00689470069718518
"This morning, I enjoyed a comforting bowl of fish stock soup, measuring about 0.75 cup.",0.0,0.06575674325674324,0.012194633405011993,0.02430585739868213
"For my snack, I had a quarter-ounce serving of cooked milkfish prepared with dry heat.",0.0,0.09312354312354311,0.0157992428941637,0.035098318757932435
"To satisfy my craving, I had a snack consisting of one unroasted peanut, which was both simple and satisfying.",0.0007082177073526323,0.004295704295704295,0.004242136024039919,0.004928977519689831
"For breakfast, I started my day with a fresh coconut, yielding delicious unsweetened coconut water.",0.03835001080657677,0.0075457875457875445,0.0,0.032233948224003335
"During snack time, I treated myself to a delicious medium eastern oyster that had been cooked with dry heat.",0.018858875986491178,0.06876456876456875,0.010775921484299615,0.04051845541318219
"I treated myself to a 0.75 fl oz malt beverage for my snack, enjoying the unique flavors of this non-alcoholic beer.",0.00784659556608735,0.0007762237762237762,0.00022950955255975517,0.007140497592016274
"I decided to nibble on a raw red hot chili pepper, using just a quarter of it for a fiery snack.",0.004351719003099056,0.0035027472527472524,0.0004264535604995451,0.003911886920388755
"During my snack time, I savored an ounce of boiled peanuts, a perfect crunchy treat.",0.02646358864186522,0.06372377622377622,0.05375757278140766,0.07837074256306832
"I opted for a simple yet satisfying lunch of two cups of raw cucumber slices, which helped keep me hydrated.",0.016575719087400232,0.011255411255411255,0.000985581562043393,0.013561207990681017
"For breakfast, I had half an ounce of cooked whelk, prepared using moist heat.",0.02896096712769971,0.3373959373959374,0.0029291759711079866,0.10160039640454127
"For my snack, I had an ounce of freshly cooked pork with separable fat.",0.0,0.03332517482517482,0.16144368745347779,0.15427699636629175
"During my snack time, I enjoyed a 0.25 package of frozen okra, which was a nice crunchy treat.",0.006913684485059757,0.006682900432900432,0.0005115288920133432,0.006193820957282195
"During my lunchtime, I enjoyed a refreshing cup of raw taro leaves, perfect for a light yet nutritious option.",0.008236927582105012,0.023216783216783214,0.0017850742976869846,0.010223064485282611
"For breakfast, I started my day with a cup of pureed raw avocados, a creamy and nutritious choice.",0.08614087539089457,0.07659007659007658,0.29048810409946796,0.31990541926734706
Today’s lunch featured a delicious ounce of dried and salted cod fish from the Atlantic.,0.0,0.296527972027972,0.005788525556198827,0.07147017403550256
"My snack consisted of two cups of tender, boiled yams, perfectly seasoned with salt.",0.3223325784645836,0.06747918747918748,0.003280677087640945,0.2695550880609211
"I enjoyed a simple lunch featuring a quarter-cup of raw yam cubes, which added a delightful crunch to my meal.",0.04590462573076114,0.009552947052947052,0.0005492204945827475,0.03846688805048942
"For breakfast, I had half an ounce of roasted wild boar, which was a unique and hearty way to start my day.",0.0,0.20025807525807524,0.016037238441816225,0.05911295790809674
"For my snack, I prepared a portion of blackeyed peas, using 2 ounces of dried peas which yielded a hearty serving after cooking.",0.12196272900036256,0.17214785214785214,0.08684145231990736,0.20779943321105065
"For lunch, I had a delicious cup of fresh sweet potato fries.",0.049421565492630076,0.01818181818181818,0.04750434207261599,0.08501834240311561
"During my lunch, I enjoyed a small serving of 0.75 oz of whole raw frozen salted pasteurized egg.",0.000765296629829906,0.038356643356643357,0.018218613017947232,0.025192551767303582
"I kicked off my morning with a warm buttermilk pancake, crafted from a recipe that never disappoints.",0.04788482527208809,0.04302364302364302,0.03044619965263419,0.07498652572282978
"For breakfast, I treated myself to a whole guava, enjoying the burst of flavor it brings with each bite.",0.03458104564853895,0.023351648351648352,0.00450145424971742,0.032512126849453205
"For my snack, I had a tablespoon of fresh raw basil to add a burst of flavor to my day.",0.0003490595643802493,0.0015734265734265716,0.00016541229013315687,0.0005998226611262757
"For a quick snack, I grabbed a handful of oil-roasted peanuts, totaling a quarter-ounce, lightly salted for flavor.",0.004748757792507798,0.033077360139860144,0.0320567079852783,0.03690571917867761
"For my snack, I had two raw common guavas and a three-quarters cup of fresh mango.",0.1505555370780839,0.0635989010989011,0.01305421732418052,0.12957038788532088
"To start my day, I enjoyed a breakfast featuring two tablespoons of cooked black-eyed cowpeas, sautéed yellow onions in a quarter cup, half a cup of whole-grain sorghum flour, and three-quarters of a cup of fresh apple slices.",0.2767941359749459,0.11957729770229769,0.039545921725525866,0.2680446650555488
"For my snack, I had a cup of fortified puffed rice cereal.",0.055199708721867906,0.014685314685314683,0.0006030656411104678,0.04892466575099536
"For my snack, I had a quarter cup of unenriched white corn flour masa.",0.09584056012863833,0.040144855144855135,0.009060199735340335,0.08993428029973748
"At dinner, I relished a half-ounce slice of sponge cake, crafted from a recipe that always brings back sweet memories.",0.035911313843735256,0.017229020979020977,0.005251194069969398,0.03659765808369699
"For my snack, I prepared half a cup of sweetened instant lemon tea.",0.3937589467094714,0.0018181818181818182,0.005723092934138339,0.3172192569153468
"I enjoyed a refreshing cup of canned mangosteen, perfectly drained, as my afternoon snack.",0.1541288971594784,0.013379953379953378,0.009793786011633998,0.1243806179042718
"During my snack time, I opted for a creamy 4 oz serving of plain whole milk yogurt.",0.023120476152371307,0.06528638028638029,0.03163940809968847,0.05992141453831042
"For dinner, I had half a cup of creamy custard that was rich and delightful.",0.06261557795756906,0.10995670995670995,0.040767237339067626,0.10961976459133821
"For my lunch, I munched on two baby toddler biscuits, a great option for a light meal.",0.0141432788525995,0.007572427572427571,0.0010234885451989083,0.013735069631587184
I started my day with a refreshing three-quarters cup of bottled water for breakfast.,0.0,0.0,0.0,0.0
"For dinner, I sipped on a warm cup of brewed herbal tea, a perfect way to unwind after the day.",0.002081185327248281,0.0,0.0,0.0020602604447380775
"For dinner, I had a delightful serving of 2 ounces of chestnuts.",0.13184493456944327,0.029926573426573424,0.01074662972458854,0.12075994923240085
"At dinner, I made sure my little one had 2 fl oz of Enfamil Enfagrow toddler formula to nourish them.",0.019444593544834892,0.017367632367632363,0.01849860777989138,0.03499834831441139
"At lunch, I savored a piece of non-chocolate candy that was sugar-free, adding a little sweetness to my day.",0.021646083677919883,0.0,0.0,0.017125371629257438
"At lunch today, I had a tasty 2 oz portion of gruyere cheese that complemented my other dishes perfectly.",0.0008962268966200825,0.28142307692307694,0.15797545695145152,0.20356677156319
"For my snack, I had a quarter pound of fresh, mechanically separated pork.",0.0,0.2837832167832168,0.2592868662641634,0.2996818331971417
Lunch consisted of two ounces of deliciously toasted wheat bread.,0.1388404834013945,0.12234965034965035,0.020858231329087748,0.15427699636629175
"For lunch, I had two packets of instant fortified plain oats cereal.",0.1709346882113255,0.11114219114219114,0.03328922338929782,0.17622615922249074
"During my dinner, I enjoyed a small serving of a fortified chocolate drink made from milk and soy, about half an ounce, perfect for satisfying my sweet tooth.",0.09001126540348815,0.08326173826173826,0.017253277230998263,0.10404315245927291
"For my snack, I enjoyed a refreshing wedge of raw honeydew melon alongside a medium-sized raw apple, which I left unpeeled for that extra crunch.",0.1540586461779679,0.021623376623376624,0.0037329763184737958,0.11725229062711894
"For my lunch, I savored a quarter of a delicious frozen cheese pizza with a crispy rising crust.",0.05021287693905058,0.0715713453213453,0.026285477490144184,0.07854199627936088
"I snacked on a delightful mix of half a cup of raw pearled barley, half a cup of fava beans still in their pods, and two cups of crisp raw turnip for a healthy treat.",0.4634145511516605,0.287039627039627,0.016195758553193832,0.4174765721438879
"For my snack, I indulged in three-quarters of a cup of unenriched raw medium-grain white rice, complemented by three-quarters of a cup of soft enriched white bread, a cup of juicy raw orange, and three-quarters of a cup of fresh pear slices.",1.0,0.3997764735264735,0.025439893309072863,0.9104069231705408
I enjoyed a delicious half ear of raw corn as a refreshing snack to keep me energized.,0.04310556318620253,0.028583916083916083,0.0061060396162434865,0.03924926543456717
"For breakfast, I started my day with an ounce of unroasted peanuts paired with three-quarters of an ounce of salted sesame sticks.",0.0634889623084824,0.16037150349650348,0.1874920524563725,0.23973314411391417
"For my snack, I prepared a simple and refreshing dish of raw lettuce, measuring out one cup, complemented with a teaspoon of red wine vinegar, making it a delightful treat.",0.004546555709632058,0.006618381618381616,0.00042214594877732745,0.0050854529965053815
"As part of my dinner, I snacked on two large raw radishes, appreciating their freshness and slight spiciness.",0.0026871000427762617,0.0020379620379620375,0.00015507402199983457,0.0025036076290488028
"For dinner, I treated myself to half a piece of delicious white chocolate candy.",0.010404170361703644,0.003909423909423909,0.011058500813277092,0.01874228488968479
"While snacking, I relaxed with a half can of beer and two cups of hearty enriched white bread.",0.9006272424744459,0.5603263403263403,0.03918548231466931,0.9271519724603161
"For lunch, I had a quarter-ounce serving of romano cheese.",0.0011296193176148956,0.03752622377622378,0.01644967072615995,0.023843928751499557
"For a quick snack, I savored a fruit-filled pastry while using a small amount of dry fructose sweetener from a 0.25 packet.",0.1900438333194478,0.0609090909090909,0.1309703498469936,0.2702331484604552
"At lunchtime, I indulged in a delightful piece of sponge cake that was ready-made and wonderfully fluffy.",0.1017761094633231,0.034165834165834165,0.00883921925399057,0.09579776413929796
"This morning, I had a satisfying breakfast featuring two cups of uncooked dehydrated apples.",0.49279307255071325,0.026373626373626374,0.005996195517326937,0.36093676652120243
"This morning, my breakfast included 2 oz of delicious low-salt wheat crackers.",0.08092737442554729,0.040666000666000665,0.050402503239324006,0.11677590973103603
"For a delightful snack, I snacked on a comforting cup of hot cereal prepared with fat-free skim milk, using 2 guideline amounts per cup, alongside a portion of 0.75 oz of plain or buttermilk biscuit dry mix.",0.08554297367794512,0.09799533799533801,0.02905074883522179,0.1151689935149608
"In the mood for something light, I had a slice of rice bran bread with two tablespoons of sugar-free jelly as my snack today.",0.10355433743280741,0.043672993672993675,0.010700107517988586,0.09910982839856043
"For dinner, I enjoyed a small serving of a prepared cereal grain beverage with water, which served as a delightful coffee alternative. I had a quarter fluid ounce of this beverage, perfect for complementing my meal.",0.0004295188916414833,0.00012529137529137526,2.5931822567750116e-05,0.00039249265434567176
"During my lunch break, I enjoyed a 2 oz portion of ready-to-eat puffed wheat cereal, perfect for a quick and satisfying meal.",0.09925761177617204,0.06951048951048949,0.0029360681498635344,0.08986560495157954
"For my snack, I had two fresh green kiwifruits, enjoying their juicy sweetness.",0.08882709729640195,0.02619380619380619,0.006182284343726739,0.07317836465740564
