meal_description,carb,protein,fat,energy
region usa 234g instant fortified oats boiling water,0.22637652325292218,0.14133027522935782,0.07649999999999998,0.19466125125394537
region usa 3775g raw jackfruit part,0.07275864212882369,0.016546890927624867,0.005807692307692307,0.04387279489124318
region usa 35g ready quaker puffed rice,0.025468788858492915,0.006252548419979613,0.0007572115384615384,0.01639915832742042
region usa 17g instant coffee both prelightened presweetened lowcalorie sweetener,0.008447152449639393,0.0008491335372069291,0.011891826923076922,0.010585745394044676
region usa 80g cooked cassava,0.2627538754870265,0.028950050968399588,0.05826923076923076,0.18692960779036483
region usa 142g standard lowsalt crackers,0.07180634999585508,0.02677879714576962,0.08636057692307691,0.08720608744586626
region usa 1225g chicken noodle soup water,0.037268921495482055,0.026223241590214063,0.01619591346153846,0.034468204839617336
region usa 5625g cooked noodles yet choice,0.11662210892812734,0.06465022935779817,0.027854567307692302,0.09427528076142008
region usa 56g white wheat bread,0.20384315676034157,0.15213047910295618,0.028942307692307687,0.16304959506740724
region usa 15125g grain sorghum flour 113g plain milk yogurt,0.13974633175826912,0.13241940621814474,0.1004248798076923,0.15075328472511074
region usa 115g ripe slightly ripe raw bananas,0.21926552267263533,0.021687054026503567,0.00801682692307692,0.1364659538548115
region usa 61g goat milk,0.022502694188841914,0.0553414882772681,0.06070673076923076,0.05149127743387733
region usa 30g boiled potatoes,0.05085799552350162,0.014296636085626912,0.030649038461538457,0.04624305742457978
region usa 1125g wheat biscuit,0.0409413081323054,0.02150229357798165,0.04919170673076923,0.04982138924910084
region usa 354g cooked red kidney beans right salt,0.669087291718478,0.7821559633027523,0.04254807692307692,0.5499987766386925
region usa 22g chicken wings not specified by cooking method complemented by 44g perfectly cooked rice noodles,0.08867114316505016,0.15137614678899083,0.09751923076923076,0.12730297766142254
region usa 1245g white corn grain 10g cooked cassava,0.7992680096161819,0.30249490316004074,0.1491418269230769,0.579292163147464
region usa 22875g infant formula water treat,0.013596431236010943,0.011425840978593272,0.020785456730769227,0.019589072936801157
region usa 80g cooked pasta along fizzy 1395g fruitflavored soft drink containing caffeine,0.35183494984663854,0.11743119266055044,0.017692307692307695,0.23727704240170297
region usa 17g raw egg yolk,0.005059272154522093,0.068710499490316,0.10845673076923076,0.06696679797411369
region usa 123 g fatfree milk enriched protein essential vitamins d,0.056692365083312615,0.12412844036697247,0.007391826923076922,0.06169411073866556
region usa 75 g honey cereal,0.0473265356876399,0.01532874617737003,0.010294471153846154,0.03559981404908126
region usa 59g raw purple passion fruit,0.11435132222498548,0.033078491335372065,0.009927884615384614,0.07001296762985981
region usa 22g panfried chicken liver bringing flavor table,0.002024372046754539,0.1445361875637105,0.03400480769230769,0.04629199187688093
region usa 7625g low iron infant formula,0.004361477244466551,0.0027787334352701296,0.006598557692307689,0.006156565780137506
region usa 614g caffeinefree cola,0.05385161236839924,0.0,0.0,0.03079689755572411
region usa 395g cooked longgrain white rice,0.08530009118793005,0.029292813455657492,0.0035132211538461537,0.059437009126275364
region usa 22875g nfs infant formula,0.01350161651330515,0.0080447247706422,0.019575721153846152,0.018469697340412518
region usa 2835g chicken complete skin dish richness,0.0002350161651330515,0.181125,0.07257872596153846,0.06797729441413228
region usa 4875g raw unenriched mediumgrain white rice,0.3206354140761005,0.0821196483180428,0.006796874999999999,0.21469990947126327
region usa 174g abbott nutrition similac pm 15 infant formula powder its dry form,0.07924695349415568,0.050550458715596325,0.12008509615384615,0.1115411905752245
region usa 425g vanillaflavored lowfat yogurt sweetened lowcalorie sweetener,0.04861974633175827,0.05339576962283384,0.012770432692307692,0.04471385579016907
region usa 565g yogurt keeping it without specifying milk flavor,0.032973555500290144,0.07559250764525993,0.021051682692307692,0.04354554574147929
region usa 12g raw lentils,0.06301914946530715,0.07532110091743119,0.0030576923076923077,0.05167478163000661
region usa 88g mead johnson enfamil prosobee infant formula is packed iron other essential nutrients,0.03983088783884607,0.028481141692150862,0.057115384615384616,0.055119767072007046
region usa 113g flavored milk yogurt,0.0881480560391279,0.09503058103975535,0.08420673076923077,0.10782706564556778
region usa 705g raw mature broad beans,0.03406652573986572,0.04692813455657492,0.0025929086538461535,0.029410217513640483
region usa 126g fatfree evaporated milk drizzled 92g brown sugar,0.19336218187847137,0.24271253822629965,0.006057692307692307,0.1630006606151061
region usa 136g palm oil complemented cravings perfectly,0.0,0.0,0.32692307692307687,0.14707738983631427
region usa 2575g slice frozen cooked thick crust pizza meat topping,0.06566111249274642,0.07717125382262996,0.07130769230769231,0.08631425705267795
region usa 725g raw papaya,0.06502942883196552,0.008683741080530069,0.00453125,0.038138288762203036
region usa 97g obrien potatoes home paired 209g vitamin c fruit juice drink,0.32104285832711604,0.06501529051987767,0.03537259615384615,0.21373345403831567
region usa 2125g raw shrimp cooked gently 225g vegetable oil,0.0,0.1088493883792049,0.05669170673076923,0.04642962002397789
region usa 1325g fried green plantains,0.054008331260880386,0.005064984709480122,0.03761598557692307,0.0500874703334883
region usa quench thirst 120g plain bottled water,0.0,0.0,0.0,0.0
region usa 43g commercially fruitcake,0.2195805355218437,0.03177879714576962,0.0940625,0.17043869736487977
region usa 124g cherries perfectly preserved water pack,0.12088535190251182,0.024332313965341485,0.003875,0.06978052898142938
region usa 50g pumpkin seeds keep energized,0.06097156594545305,0.3802242609582059,0.5895432692307692,0.3511046952606983
region usa 12g hard candies treat,0.09748818701815469,0.0,0.0005769230769230769,0.05784052261995058
region usa 186g liquid yogurt flaky 57g chocolate croissant,0.41552350161651336,0.283348623853211,0.3610024038461538,0.45740255927185536
region usa 300g boiled potatoes 186g cherries packed water,0.689907983088784,0.17946483180428133,0.3123028846153846,0.5671013677179418
region usa 14g raw chicken giblets,0.0024720218851032086,0.06382772680937818,0.030995192307692307,0.028773457953071863
region usa 2125g cooked crayfish farmed moist heat,0.0,0.09487767584097859,0.006640624999999999,0.022616892172934357
region usa 71g raw goat game meat,0.0,0.037207568807339456,0.003935606971153846,0.009450924861148492
region usa used 1725g paprika avocado toast,0.0077205297189753795,0.006215978593272171,0.005345012019230769,0.005951041080472708
region usa 2125g coconut,0.02682893973306806,0.018033256880733945,0.17107271634615384,0.09202735435883634
region usa 85g moist heatcooked queen crab it absolutely,0.0,0.5138124362895005,0.030853365384615385,0.1195835678109173
region usa 46g fried egg,0.0031650501533615188,0.1595463812436289,0.1640961538461538,0.11029825548677546
region usa 110g raw overripe bananas,0.18328773936831635,0.0204638124362895,0.005817307692307692,0.11438428225392089
region usa 856g boiled green plantains,0.02069111124927464,0.0023784722222222224,0.00016466346153846153,0.012674787746813146
region usa 14g buttermilk biscuit from recipe,0.05176158501202023,0.02497451580020387,0.05485576923076923,0.06045851581806171
region usa 6675g green raw plantains addition plate,0.20285625466301915,0.021263379204892966,0.0011231971153846153,0.12412223826184826
region usa 5g cooked egg yolk fat,0.00039791096742103956,0.019266055045871557,0.03913461538461538,0.021836999339384898
region usa 54g processed cocoa powder chocolate cravings,0.026097985575727435,0.024908256880733944,0.017004807692307694,0.014533532333439361
region usa 844g raw fish,0.0,0.0370269495412844,0.0047460937499999994,0.009702784370335936
region usa bowl 17475g fish stock soup,0.0,0.1006460244648318,0.03402584134615384,0.034205182158498694
region usa 2125g cooked milkfish using dry heat,0.0,0.14253312945973495,0.044083533653846145,0.049393212791465836
region usa 1g unroasted peanuts,0.0013371466467711184,0.006574923547400612,0.01183653846153846,0.006936458613686967
region usa 206g unsweetened coconut water,0.07240653237171517,0.011549439347604485,0.0,0.04536223728315921
region usa 59g dry heatcooked eastern farmed oysters,0.03560639973472603,0.10524974515800203,0.03006730769230769,0.05702087054390644
region usa 222g malt beverage pickup,0.014814722705794583,0.001188073394495413,0.0006403846153846154,0.010048689780039638
region usa 1125g raw red hot chili peppers spicy,0.008216239741357873,0.005361238532110091,0.0011899038461538462,0.0055051258838785455
region usa 2835g boiled peanuts,0.04996443670728676,0.09753440366972475,0.14999603365384614,0.11028969195762278
region usa 104g raw cucumber peel still,0.03129569758766476,0.01722731906218145,0.00275,0.019084436397445625
region usa 425g cooked whelk moist heat,0.05467959877310785,0.5164118246687054,0.008173076923076924,0.1429803528174011
region usa 2835g cooked pork separable fat,0.0,0.05100688073394495,0.4504651442307692,0.2171111546084021
region usa 2375g frozen okra unprepared,0.013053344939069886,0.010228720693170233,0.0014272836538461535,0.00871644931614103
region usa 28g raw taro leaves,0.015551686976705628,0.035535168195718655,0.0049807692307692305,0.014386728976535932
region usa 230g raw avocados their texture flavor,0.16263781812152864,0.11722731906218144,0.8105288461538461,0.45019696117051217
region usa 2835g atlantic cod perfectly dried salted flavor,0.0,0.45386009174311925,0.016151322115384618,0.10057864989846102
region usa 272g tender yam boiled drained dash salt extra taste,0.608578297272652,0.10328236493374109,0.009153846153846153,0.3793398742384576
region usa 375g raw yam part,0.08666998259139518,0.014621559633027522,0.001532451923076923,0.054133737858139026
region usa 425g roasted wild boar meat,0.0,0.3065112130479103,0.04474759615384615,0.08318856891194246
region usa 144g blackeyed peas from dried,0.2302710768465556,0.26348623853211006,0.24230769230769228,0.2924322869516283
region usa 60g potato fries from potatoes,0.0933101218602338,0.02782874617737003,0.1325480769230769,0.11964473587629372
region usa 21g frozen salted pasteurized egg,0.00144491420044765,0.05870795107033639,0.050834134615384614,0.03545301069217783
region usa treat 38g buttermilk pancakes lovingly from recipe,0.0904086877227887,0.06585117227319062,0.08495192307692308,0.10552714638741408
region usa 55g raw guavas adding tropical twist,0.06529055790433558,0.03574159021406728,0.012560096153846153,0.04575371290156835
region usa 3g raw basil,0.000659040039791096,0.0024082568807339425,0.0004615384615384615,0.0008441193021947102
region usa 71g oilroasted peanuts sprinkled salt,0.008965866699825914,0.050627580275229365,0.08944561298076922,0.05193673386998117
region usa 110g raw common guavas 12375g mango,0.2842555748984499,0.09734327217125381,0.036424278846153846,0.18234200288713273
region usa 21375g cooked cowpeas 2175g yellow onions were sautéed 605g grain sorghum flour 825g skinless raw apples,0.5225996849871508,0.18302274464831805,0.11034224759615383,0.37721428396662676
region usa 14g fortified puffed rice cereal,0.10421951421702727,0.022477064220183484,0.0016826923076923078,0.06885077438770767
region usa 285g unenriched white corn flour masa,0.18095125590649094,0.06144495412844036,0.025280048076923075,0.12656284407036775
region usa 14175g sponge cake crafted from cherished recipe,0.06780216364088537,0.026370412844036694,0.014652043269230768,0.051503205206625734
region usa 91g sweetened instant lemon tea,0.7434344690375528,0.002782874617737003,0.015968749999999997,0.44641677473024893
region usa 196g mangosteen packed syrup,0.29100223824919175,0.020479102956167176,0.027326923076923075,0.17503853588118717
region usa 113g milk yogurt,0.043652491088452296,0.09992609582059123,0.08828124999999999,0.08432629492794404
region usa 130g custard,0.11822100638315511,0.16829765545361874,0.11374999999999999,0.15426586087935212
region usa 4g baby toddler biscuit,0.026703141838680264,0.011590214067278287,0.0028557692307692307,0.01932910865895134
region usa refreshed 17775g generic bottled water,0.0,0.0,0.0,0.0
region usa 237g brewed herbal tea soothing way end,0.0039293708032827656,0.0,0.0,0.0028993662988427006
region usa 567g chestnuts,0.24892912210892817,0.04580504587155963,0.029985576923076934,0.16994323603533068
region usa 61g enfamil enfagrow toddler formula,0.03671226063168367,0.026582568807339446,0.05161538461538462,0.04925252624110005
region usa 5 g sugarfree candy nice treat,0.04086877227886927,0.0,0.0,0.024100217758312743
region usa 567g gruyere cheese,0.0016921163889579707,0.4307408256880734,0.4407879807692308,0.2864757407452717
region usa 1134g raw mechanically separated pork variety meats byproducts,0.0,0.4343532110091743,0.7234701923076923,0.4217366837121676
region usa slice toasted wheat bread weighing 567g,0.2621370305894057,0.18726605504587157,0.05819927884615384,0.2171111546084021
region usa 56g plain dry instant oats were fortified,0.32273232197629115,0.17011213047910295,0.09288461538461537,0.24799980426219081
region usa 1185g chocolate drink milk soybased end,0.1699452872419796,0.1274388379204893,0.048140625,0.14641799809155637
region usa 160g raw honeydew melon 161g raw apples without skin,0.29086960126005146,0.03309633027522936,0.010415865384615385,0.16500697315945292
region usa 3475g rising crust cheese pizza cooked ready,0.09480415319572247,0.10954574413863404,0.07334254807692307,0.1105306941352059
region usa 100g raw pearled barley 63g fava beans pod 260g raw turnip,0.874947359694935,0.43933741080530064,0.04518990384615384,0.5875070343275184
region usa 525g raw corn,0.0813852275553345,0.043750000000000004,0.017037259615384614,0.05523476303491474
region usa 2835g unroasted peanuts 2126g salted sesame sticks,0.11986999502611295,0.24546158256880732,0.5231460937499999,0.33737200582319987
region usa 35g raw lettuce paired 5g red wine vinegar,0.008584100140926802,0.010129969418960242,0.0011778846153846154,0.00715666364904211
region usa 18g crisp raw radishes,0.005073364834618254,0.0031192660550458714,0.0004326923076923076,0.003523280565682269
region usa 4g piece white chocolate candy,0.01964353809168532,0.005983690112130479,0.03085576923076923,0.026375669790315873
region usa 709g romano cheese,0.002132771698582442,0.0574369266055046,0.04589837740384615,0.0335551185437107
region usa 075g fructose sweetener 78g fruitfilled pastry,0.3588112409848297,0.0932262996941896,0.3654374999999999,0.3802940960583299
region usa 38g sponge cake commercially,0.19215783801707703,0.05229357798165137,0.024663461538461537,0.13481441608964792
region usa 120g uncooked dehydrated apples providing,0.9304153195722458,0.04036697247706422,0.01673076923076923,0.5079396148858605
region usa 284g wheat crackers are low salt,0.15279449556495067,0.06224260958205912,0.14063461538461536,0.16433657116292727
region usa 122g fatfree skim milk 21g buttermilk biscuit mix,0.16150895299676696,0.14998980632008158,0.08105829326923077,0.16207518778596072
region usa 27g rice bran bread slathered 40g sugarfree jelly,0.19551521180469206,0.06684505606523955,0.029855769230769227,0.13947542267133178
region usa 7525g cereal grain beverage serves coffee substitute mixed water,0.0008109508414158999,0.00019176860346585114,7.235576923076923e-05,0.0005523476303491474
region usa 284g ready puffed wheat cereals,0.1874028019563956,0.10639143730886848,0.008192307692307691,0.126466198527073
region usa 138g raw green kiwifruit,0.16770952499378264,0.04009174311926605,0.017249999999999998,0.10298255486775466
region usa 56g fluffy white wheat bread slathered 20g chocolate hazelnut,0.3072336897952417,0.17970438328236493,0.171875,0.2949279440189866
region usa 46g raw quinces,0.05834369559810993,0.004689092762487257,0.0011057692307692307,0.03207653348339899
region usa 14175g biscuit lovely,0.06330160407858743,0.022396788990825686,0.037584194711538454,0.05861307528565487
region usa 2835g dried european chestnuts unpeeled,0.18169099726436214,0.046166284403669725,0.03032632211538461,0.12971177607594628
region usa 3g dry fructose sweetener flavor yogurt,0.024869435463814975,0.0,0.0,0.013505908835115363
region usa 156g dried black walnuts,0.012388957970654067,0.09565137614678898,0.22248749999999998,0.1181326613001884
region usa 62g fruit nectar fruity delight,0.06743264527895217,0.0017380224260958204,0.0008942307692307691,0.03868268454405325
region usa 418g vegetable fruit juice drink offered high vitamin c,0.258846058194479,0.004260958205912334,0.0010048076923076922,0.14829585769861273
region usa 95g peaches baby food form,0.11403465141341294,0.022757390417940875,0.007536057692307692,0.07554256073988892
region usa 69g raw cherries,0.09157672220840588,0.01863914373088685,0.0033173076923076923,0.05317951603826675
region usa 71g lamb baby food,0.0,0.2750254841997961,0.08875,0.09728169117467153
region usa 2835g buttermilk biscuits glass 122g fatfree milk,0.16350659040039792,0.15938200815494394,0.08480649038461538,0.1669307088155416
region usa 71g junior baby food from chicken,0.0,0.2533129459734964,0.16384615384615384,0.1268136331384111
region usa 119g dehydrated apricots uncooked sulfured giving burst flavor energy,0.8176995772195972,0.14859836901121304,0.017735576923076923,0.4658559859068778
region usa 60g plain cereal,0.36667495647848797,0.14388379204892965,0.05610576923076923,0.27158621027134155
region usa 284g frozen ediblepodded peas 38g raw onions,0.19893227223742022,0.21330275229357795,0.021394230769230766,0.16451762863644148
region usa 3525g egg custard baked from recipe,0.032143745336980854,0.045095565749235456,0.03880889423076923,0.04484842553399721
region usa 525g raw lemons peeled ready brighten up,0.004056204924148222,0.0014717125382262997,0.0003786057692307692,0.0018625675907122411
region usa 1035g frozen pizza loaded meat vegetable toppings,0.24693111166376525,0.3331307339449541,0.29233774038461535,0.34313449634214976
region usa 57g homemade pasta egg cooked perfection,0.11123103705545885,0.07669724770642201,0.02384134615384615,0.09065107288786671
region usa 425g raw spiny lobster seafood delicacy always look forward,0.008561303158418306,0.22311416921508664,0.01542668269230769,0.05823199823835973
region usa 30g mortadella,0.007585177816463567,0.12515290519877675,0.18310096153846153,0.11413960999241517
region usa 256g plain cooked pasta,0.5290624222830141,0.3359836901121304,0.06461538461538462,0.4102664480927798
region usa slice 546g white bread commercially,0.2226908729171848,0.1312125382262997,0.047118749999999994,0.18034792395586113
region usa 40g wheat flakes cereal,0.2529055790433557,0.10254841997961263,0.014134615384615383,0.175674683761102
region usa 60g boiled potatoes 114g turkey sausage raw,0.10615767222084059,0.574480122324159,0.2827211538461538,0.3086540578894571
region usa 506g homemade baked beans,0.9073016662521761,0.7143832823649338,0.6264182692307692,0.959482273494654
region usa 165g white corn cob frozen unprepared addition,0.3214374533698085,0.13792048929663606,0.030937499999999996,0.19781752342736905
region usa 244g lactosefree milk,0.09365166210727018,0.2033333333333333,0.18769230769230769,0.1820850970125517
region usa 246g human milk,0.1405073364834618,0.06457186544342507,0.25900961538461537,0.210662817156419
region usa 1335g instant cream wheat ending,0.8355508579955236,0.3606269113149847,0.04492788461538461,0.5977465684715325
region usa 25725g cocoa mix water,0.024609674210395425,0.006031345565749235,0.0034011418269230763,0.01730903329989479
region usa 113g bowl canned fruit cocktail syrup,0.14800630025698416,0.011230886850152904,0.0019014423076923075,0.08570869320545131
region usa 305g thick crust pizza assortment meats vegetables from fast food joint,0.07612990135123933,0.08503312945973496,0.077203125,0.09663942648821905
region usa 170g cooked shrimp tender,0.021420873746165962,0.9869011213047911,0.06947115384615385,0.24748599251302883
region usa 70g potato pancake,0.11977120119373291,0.0797400611620795,0.1817307692307692,0.16784517139291918
region usa 120g baked french fries from frozen potatoes,0.254165630440189,0.08409785932721711,0.1580769230769231,0.23194930390741603
region usa 57g cooked turkey sausage,0.0,0.347025993883792,0.1430480769230769,0.13667392527709135
region usa 215g raw purslane,0.0060420293459338475,0.011122579001019364,0.001860576923076923,0.005260453622372832
region usa 30g regular cream cheese favorite crackers,0.013727928376025864,0.04701834862385321,0.2483653846153846,0.1284529372904994
region usa 1875g regular sour cream paired 20625g corn been boiled drained,0.03416283262869932,0.015620221712538223,0.010853365384615383,0.02472719042842113
region usa 56g cured dried beef,0.012812733150957475,0.4438328236493374,0.026115384615384613,0.10481759682904751
region usa 144g cooked pink beans,0.30965431484705297,0.3089908256880734,0.24092307692307688,0.3470431357197035
region usa 46g fried pastry reminiscent cookie,0.13529636077261045,0.06998470948012232,0.2841826923076923,0.22341024198086665
region usa 112g instant chocolate powder is sugarfree,0.038066815883279446,0.10218144750254839,0.013730769230769229,0.04905189498666536
region usa 171g cooked boiled apples without skin,0.19335488684406865,0.011330275229357797,0.01479807692307692,0.11087323530131389
region usa 15g french fries fried,0.02300422780402885,0.0073776758409785925,0.04723557692307692,0.036333830833598396
region usa 22875g enfamil infant formula mixed bottled water,0.01399465307137528,0.008161314984709478,0.01919080528846154,0.018469697340412518
region usa delicate 656g boiled dandelion greens drained sprinkled salt,0.003481720964934096,0.0033448012232415903,0.000946514423076923,0.00264934183161655
region usa tiny 1g sundried hot chile peppers some heat,0.00579126253834038,0.0026962283384301734,0.0013966346153846153,0.003963690636392553
region usa 14g dry unsweetened gelatin powder choice,0.0,0.3054026503567787,0.0003365384615384615,0.057375645323089725
region usa 567g raw deer game meat,0.0,0.33176146788990823,0.03298413461538461,0.08323750336424361
region usa 245g fruit yogurt chewed 5g sugarfree gum finish,0.3329768714250187,0.2909531090723751,0.08116586538461538,0.2831469746274865
region usa 2126g plain biscuit mix glass 244g milk,0.20540184862803615,0.24668195718654434,0.2664044471153846,0.29341525776222754
region usa 2835g homemade fondant candies,0.2189880626709774,0.0,0.0001362980769230769,0.12936495314526195
region usa 188g gerber good 2 soy infant formula iron,0.08665174500538839,0.059887869520897044,0.11569230769230769,0.11522595483350055
region usa 465g cooked carrots 1875g tender boiled cabbage pinch salt 80g chayote also cooked lightly salted,0.07568328773936833,0.02996623343527013,0.04180528846153846,0.06378300017127059
region usa 1675g raw limes 4125g boiled corn kernels,0.0815215949597944,0.031896661569826706,0.005069110576923077,0.046518313718773706
region usa 425g boiled chicken feet,0.000704634004808091,0.21011722731906216,0.14915865384615384,0.11178463947542268
region usa 18g cooked pink beans wrapped 65g corn tortilla,0.2792439691619,0.1330428134556575,0.07464663461538461,0.21673068924176067
region usa 8475g raw veal shank herbs spices,0.0,0.41640672782874616,0.0672295673076923,0.11093746176995915
region usa 228g spearmint 134g raw limes 100g granulated sugar balance flavors,0.9586427920086215,0.0430203873598369,0.01813557692307692,0.5520197695187298
region usa 165g boiled drained yellow corn kernels salt,0.255918925640388,0.10722477064220182,0.026574519230769228,0.15946514643634851
region usa 280g cooked boiled drained broccoli salt,0.16665837685484539,0.1698267074413863,0.027596153846153843,0.11988940813779943
region usa 885g tender cooked yellow beans salt,0.18546630191494656,0.2065902140672783,0.022975961538461535,0.1559051650314404
region usa 8775g grain yellow corn flour,0.5590307137527978,0.15497133027522933,0.08142187499999999,0.38753333659563016
region usa 132g crisp raw chayote,0.04935090773439443,0.027584097859327215,0.004124999999999999,0.030681901592816422
region usa 94g large mature lima beans cooked salt paired it 28g corn tortilla,0.2663218104949018,0.22752293577981647,0.02776923076923076,0.20691933155538156
region usa 8575g cocoa mix water 624g reducedfat chocolate milk enriched vitamin d,0.07094980518942222,0.0495578491335372,0.02963371394230769,0.06378636441486629
region usa chilled 357g budweiser beer,0.08789604575976126,0.032752293577981643,0.0,0.17906339458295614
region usa 1265g homecooked baked beans wrapped soft 71g flour tortilla,0.5174645610544641,0.3269648318042813,0.29297235576923075,0.5056580460473197
region usa 210g fried cod,0.20402884854513803,0.7235474006116207,0.6299999999999999,0.5574857478407673
region usa 15g fish curry paired 104g chapatti,0.4058874243554672,0.22689857288481138,0.24939903846153844,0.39729881823297697
region usa 316g enriched cooked white rice 45g boiled potatoes,0.7586877227886928,0.2557874617737003,0.07407932692307692,0.5448606591470726
region usa 52g multigrain hamburger bun,0.19225731575893232,0.12721712538226299,0.075,0.16730689241760663
region usa 2125g coconut 1035g raw mature mung beans,0.5641057365497804,0.647368119266055,0.19968449519230766,0.531391451151183
region usa 54g chickpeas fat flavor,0.11406117881124099,0.11325688073394495,0.11565865384615383,0.13938978737980476
region usa 310g uncle ben parboiled brown rice,0.8051313935173673,0.2441131498470948,0.06334134615384614,0.5574857478407673
region usa 10g fruit butter part,0.03520683080494073,0.0009938837920489296,0.0007211538461538461,0.021164150620244186
